ISO,scenario,d
NLD,37,4273.0
GMB,37,21.0
TLS,37,27.0
TGO,37,154.0
TTO,37,37.0
TUN,37,371.0
TUR,37,13782.0
TKM,37,79.0
UGA,37,1307.0
UKR,37,1559.0
ARE,37,995.0
GBR,37,17932.0
URY,37,159.0
UZB,37,583.0
VUT,37,6.0
VEN,37,798.0
VNM,37,1446.0
YEM,37,696.0
ZMB,37,329.0
ZWE,37,431.0
USA,38,83597.0
AFG,38,615.0
ALB,38,84.0
DZA,38,1232.0
AGO,38,492.0
ARG,38,1608.0
ARM,38,86.0
AUS,38,6494.0
AUT,38,1804.0
AZE,38,206.0
BHS,38,51.0
BHR,38,216.0
BGD,38,1520.0
BRB,38,50.0
BLR,38,289.0
BEL,38,3302.0
BLZ,38,8.0
BEN,38,162.0
BTN,38,6.0
BOL,38,262.0
BIH,38,75.0
BWA,38,29.0
BRA,38,5608.0
BRN,38,87.0
BGR,38,937.0
BFA,38,272.0
BDI,38,230.0
CPV,38,14.0
KHM,38,381.0
CMR,38,496.0
CAN,38,9641.0
CAF,38,69.0
TCD,38,255.0
CHL,38,599.0
CHN,38,37013.0
COL,38,2398.0
COM,38,12.0
COD,38,923.0
COG,38,217.0
CRI,38,171.0
CIV,38,421.0
HRV,38,739.0
CUB,38,323.0
CYP,38,254.0
CZE,38,2046.0
DNK,38,1421.0
DJI,38,22.0
DOM,38,279.0
ECU,38,743.0
EGY,38,3877.0
SLV,38,146.0
GNQ,38,28.0
ERI,38,78.0
EST,38,287.0
SWZ,38,11.0
ETH,38,2698.0
FJI,38,29.0
FIN,38,1094.0
FRA,38,15552.0
GUF,38,9.0
PYF,38,48.0
GAB,38,24.0
GEO,38,473.0
DEU,38,18278.0
GHA,38,653.0
GRC,38,2102.0
GUM,38,16.0
GTM,38,413.0
GIN,38,159.0
GNB,38,19.0
GUY,38,11.0
HTI,38,188.0
HND,38,352.0
HUN,38,1892.0
ISL,38,54.0
IND,38,24814.0
IDN,38,6614.0
IRN,38,2407.0
IRQ,38,1492.0
IRL,38,1129.0
ISR,38,2377.0
ITA,38,14731.0
JAM,38,80.0
JPN,38,20710.0
JOR,38,389.0
KAZ,38,1341.0
KEN,38,1468.0
PRK,38,417.0
KOR,38,7471.0
KWT,38,710.0
KGZ,38,87.0
LAO,38,227.0
LVA,38,380.0
LBN,38,267.0
LSO,38,17.0
LBR,38,97.0
LBY,38,175.0
LTU,38,586.0
LUX,38,113.0
MDG,38,592.0
MWI,38,283.0
MYS,38,3868.0
MDV,38,14.0
MLI,38,171.0
MLT,38,91.0
MRT,38,62.0
MUS,38,130.0
MEX,38,3939.0
MNG,38,36.0
MNE,38,137.0
MAR,38,784.0
MOZ,38,506.0
MMR,38,1086.0
NAM,38,66.0
NPL,38,269.0
NZL,38,1155.0
NIC,38,183.0
NER,38,282.0
NGA,38,4119.0
MKD,38,63.0
NOR,38,1304.0
OMN,38,721.0
PAK,38,4681.0
PAN,38,134.0
PNG,38,262.0
PRY,38,261.0
PER,38,1393.0
PHL,38,2737.0
POL,38,6569.0
PRT,38,2291.0
QAT,38,332.0
MDA,38,120.0
ROU,38,2738.0
RUS,38,5299.0
RWA,38,222.0
LCA,38,6.0
WSM,38,5.0
STP,38,2.0
SAU,38,978.0
SEN,38,162.0
SRB,38,403.0
SLE,38,92.0
SGP,38,1337.0
SVK,38,1143.0
SVN,38,589.0
SLB,38,9.0
SOM,38,407.0
ZAF,38,1426.0
SSD,38,181.0
ESP,38,11074.0
LKA,38,406.0
SDN,38,1144.0
SUR,38,16.0
SWE,38,1734.0
CHE,38,2106.0
SYR,38,612.0
TJK,38,106.0
TZA,38,896.0
THA,38,1290.0
NLD,38,4246.0
GMB,38,13.0
TLS,38,23.0
TGO,38,130.0
TTO,38,47.0
TUN,38,399.0
TUR,38,15398.0
TKM,38,103.0
UGA,38,1247.0
UKR,38,1688.0
ARE,38,1146.0
GBR,38,17955.0
URY,38,172.0
UZB,38,690.0
VUT,38,6.0
VEN,38,749.0
VNM,38,2773.0
YEM,38,664.0
ZMB,38,226.0
ZWE,38,363.0
USA,39,86648.0
AFG,39,532.0
ALB,39,62.0
DZA,39,1106.0
AGO,39,580.0
ARG,39,1732.0
ARM,39,60.0
AUS,39,6714.0
AUT,39,1603.0
AZE,39,189.0
BHS,39,46.0
BHR,39,215.0
BGD,39,1997.0
BRB,39,49.0
BLR,39,382.0
BEL,39,3692.0
BLZ,39,8.0
BEN,39,179.0
BTN,39,7.0
BOL,39,266.0
BIH,39,97.0
BWA,39,36.0
BRA,39,4744.0
BRN,39,96.0
BGR,39,994.0
BFA,39,230.0
BDI,39,199.0
CPV,39,16.0
KHM,39,391.0
CMR,39,740.0
CAN,39,8791.0
CAF,39,100.0
TCD,39,312.0
CHL,39,564.0
CHN,39,37913.0
COL,39,1318.0
COM,39,13.0
COD,39,1394.0
COG,39,213.0
CRI,39,195.0
CIV,39,431.0
HRV,39,839.0
CUB,39,227.0
CYP,39,290.0
CZE,39,2032.0
DNK,39,1349.0
DJI,39,20.0
DOM,39,265.0
ECU,39,692.0
EGY,39,2932.0
SLV,39,173.0
GNQ,39,29.0
ERI,39,95.0
EST,39,338.0
SWZ,39,14.0
ETH,39,2873.0
FJI,39,25.0
FIN,39,1180.0
FRA,39,16606.0
GUF,39,11.0
PYF,39,38.0
GAB,39,39.0
GEO,39,539.0
DEU,39,17306.0
GHA,39,539.0
GRC,39,2381.0
GUM,39,16.0
GTM,39,357.0
GIN,39,160.0
GNB,39,24.0
GUY,39,12.0
HTI,39,179.0
HND,39,301.0
HUN,39,2074.0
ISL,39,65.0
IND,39,25650.0
IDN,39,8056.0
IRN,39,2487.0
IRQ,39,1446.0
IRL,39,1175.0
ISR,39,2216.0
ITA,39,15492.0
JAM,39,101.0
JPN,39,22958.0
JOR,39,308.0
KAZ,39,1584.0
KEN,39,1128.0
PRK,39,380.0
KOR,39,6142.0
KWT,39,698.0
KGZ,39,101.0
LAO,39,166.0
LVA,39,370.0
LBN,39,271.0
LSO,39,19.0
LBR,39,59.0
LBY,39,265.0
LTU,39,597.0
LUX,39,119.0
MDG,39,801.0
MWI,39,347.0
MYS,39,4578.0
MDV,39,14.0
MLI,39,223.0
MLT,39,85.0
MRT,39,53.0
MUS,39,149.0
MEX,39,4214.0
MNG,39,27.0
MNE,39,154.0
MAR,39,1309.0
MOZ,39,592.0
MMR,39,1077.0
NAM,39,60.0
NPL,39,418.0
NZL,39,970.0
NIC,39,186.0
NER,39,298.0
NGA,39,5299.0
MKD,39,67.0
NOR,39,1281.0
OMN,39,804.0
PAK,39,4655.0
PAN,39,153.0
PNG,39,292.0
PRY,39,256.0
PER,39,1366.0
PHL,39,2592.0
POL,39,4433.0
PRT,39,2173.0
QAT,39,325.0
MDA,39,99.0
ROU,39,2524.0
RUS,39,4744.0
RWA,39,212.0
LCA,39,6.0
WSM,39,7.0
STP,39,1.0
SAU,39,1240.0
SEN,39,153.0
SRB,39,407.0
SLE,39,89.0
SGP,39,1596.0
SVK,39,1257.0
SVN,39,482.0
SLB,39,12.0
SOM,39,501.0
ZAF,39,1466.0
SSD,39,135.0
ESP,39,9497.0
LKA,39,394.0
SDN,39,1382.0
SUR,39,13.0
SWE,39,1881.0
CHE,39,1982.0
SYR,39,556.0
TJK,39,94.0
TZA,39,565.0
THA,39,1987.0
NLD,39,3945.0
GMB,39,18.0
TLS,39,20.0
TGO,39,154.0
TTO,39,56.0
TUN,39,297.0
TUR,39,15501.0
TKM,39,88.0
UGA,39,1478.0
UKR,39,1256.0
ARE,39,1243.0
GBR,39,18506.0
URY,39,126.0
UZB,39,515.0
VUT,39,5.0
VEN,39,606.0
VNM,39,2504.0
YEM,39,810.0
ZMB,39,249.0
ZWE,39,420.0
USA,40,88421.0
AFG,40,638.0
ALB,40,64.0
DZA,40,1084.0
AGO,40,560.0
ARG,40,1653.0
ARM,40,56.0
AUS,40,7237.0
AUT,40,1622.0
AZE,40,198.0
BHS,40,48.0
BHR,40,219.0
BGD,40,1620.0
BRB,40,41.0
BLR,40,355.0
BEL,40,3932.0
BLZ,40,6.0
BEN,40,145.0
BTN,40,6.0
BOL,40,219.0
BIH,40,99.0
BWA,40,44.0
BRA,40,6905.0
BRN,40,87.0
BGR,40,1024.0
BFA,40,260.0
BDI,40,217.0
CPV,40,18.0
KHM,40,389.0
CMR,40,475.0
CAN,40,9573.0
CAF,40,57.0
TCD,40,303.0
CHL,40,607.0
CHN,40,31824.0
COL,40,1667.0
COM,40,11.0
COD,40,1284.0
COG,40,263.0
CRI,40,198.0
CIV,40,343.0
HRV,40,805.0
CUB,40,318.0
CYP,40,209.0
CZE,40,1923.0
DNK,40,1192.0
DJI,40,18.0
DOM,40,307.0
ECU,40,563.0
EGY,40,3924.0
SLV,40,173.0
GNQ,40,31.0
ERI,40,80.0
EST,40,258.0
SWZ,40,13.0
ETH,40,2723.0
FJI,40,27.0
FIN,40,1100.0
FRA,40,19395.0
GUF,40,12.0
PYF,40,39.0
GAB,40,35.0
GEO,40,503.0
DEU,40,17917.0
GHA,40,606.0
GRC,40,2094.0
GUM,40,15.0
GTM,40,379.0
GIN,40,197.0
GNB,40,19.0
GUY,40,16.0
HTI,40,212.0
HND,40,304.0
HUN,40,1916.0
ISL,40,58.0
IND,40,25998.0
IDN,40,8505.0
IRN,40,2500.0
IRQ,40,1432.0
IRL,40,1172.0
ISR,40,2330.0
ITA,40,14976.0
JAM,40,62.0
JPN,40,23233.0
JOR,40,475.0
KAZ,40,1236.0
KEN,40,1679.0
PRK,40,417.0
KOR,40,7639.0
KWT,40,726.0
KGZ,40,70.0
LAO,40,187.0
LVA,40,327.0
LBN,40,201.0
LSO,40,18.0
LBR,40,78.0
LBY,40,237.0
LTU,40,599.0
LUX,40,103.0
MDG,40,631.0
MWI,40,451.0
MYS,40,4283.0
MDV,40,12.0
MLI,40,221.0
MLT,40,87.0
MRT,40,62.0
MUS,40,135.0
MEX,40,3032.0
MNG,40,34.0
MNE,40,161.0
MAR,40,1106.0
MOZ,40,562.0
MMR,40,1047.0
NAM,40,60.0
NPL,40,322.0
NZL,40,788.0
NIC,40,180.0
NER,40,310.0
NGA,40,5218.0
MKD,40,49.0
NOR,40,1166.0
OMN,40,863.0
PAK,40,5748.0
PAN,40,137.0
PNG,40,228.0
PRY,40,214.0
PER,40,1323.0
PHL,40,3555.0
POL,40,6853.0
PRT,40,2119.0
QAT,40,288.0
MDA,40,97.0
ROU,40,2394.0
RUS,40,4612.0
RWA,40,216.0
LCA,40,7.0
WSM,40,6.0
STP,40,2.0
SAU,40,1045.0
SEN,40,167.0
SRB,40,312.0
SLE,40,63.0
SGP,40,1277.0
SVK,40,1071.0
SVN,40,503.0
SLB,40,14.0
SOM,40,511.0
ZAF,40,1603.0
SSD,40,118.0
ESP,40,8034.0
LKA,40,486.0
SDN,40,794.0
SUR,40,17.0
SWE,40,2048.0
CHE,40,1756.0
SYR,40,622.0
TJK,40,99.0
TZA,40,865.0
THA,40,2248.0
NLD,40,4218.0
GMB,40,18.0
TLS,40,31.0
TGO,40,161.0
TTO,40,49.0
TUN,40,247.0
TUR,40,16473.0
TKM,40,71.0
UGA,40,1368.0
UKR,40,1316.0
ARE,40,1218.0
GBR,40,17394.0
URY,40,140.0
UZB,40,616.0
VUT,40,5.0
VEN,40,774.0
VNM,40,2666.0
YEM,40,837.0
ZMB,40,262.0
ZWE,40,531.0
USA,41,88322.0
AFG,41,530.0
ALB,41,62.0
DZA,41,1094.0
AGO,41,553.0
ARG,41,2019.0
ARM,41,92.0
AUS,41,8002.0
AUT,41,1497.0
AZE,41,210.0
BHS,41,49.0
BHR,41,257.0
BGD,41,1968.0
BRB,41,47.0
BLR,41,275.0
BEL,41,3145.0
BLZ,41,7.0
BEN,41,216.0
BTN,41,6.0
BOL,41,231.0
BIH,41,91.0
BWA,41,46.0
BRA,41,5844.0
BRN,41,84.0
BGR,41,850.0
BFA,41,286.0
BDI,41,208.0
CPV,41,20.0
KHM,41,400.0
CMR,41,516.0
CAN,41,9706.0
CAF,41,114.0
TCD,41,295.0
CHL,41,498.0
CHN,41,28540.0
COL,41,1385.0
COM,41,9.0
COD,41,1592.0
COG,41,232.0
CRI,41,220.0
CIV,41,398.0
HRV,41,705.0
CUB,41,387.0
CYP,41,274.0
CZE,41,2417.0
DNK,41,1328.0
DJI,41,14.0
DOM,41,292.0
ECU,41,750.0
EGY,41,3776.0
SLV,41,220.0
GNQ,41,19.0
ERI,41,68.0
EST,41,294.0
SWZ,41,15.0
ETH,41,2539.0
FJI,41,30.0
FIN,41,1313.0
FRA,41,13152.0
GUF,41,12.0
PYF,41,40.0
GAB,41,37.0
GEO,41,491.0
DEU,41,15612.0
GHA,41,503.0
GRC,41,2463.0
GUM,41,15.0
GTM,41,299.0
GIN,41,139.0
GNB,41,18.0
GUY,41,13.0
HTI,41,216.0
HND,41,286.0
HUN,41,1725.0
ISL,41,62.0
IND,41,22615.0
IDN,41,7180.0
IRN,41,2357.0
IRQ,41,1919.0
IRL,41,1106.0
ISR,41,2347.0
ITA,41,14132.0
JAM,41,102.0
JPN,41,22263.0
JOR,41,473.0
KAZ,41,1321.0
KEN,41,1387.0
PRK,41,452.0
KOR,41,5602.0
KWT,41,614.0
KGZ,41,86.0
LAO,41,183.0
LVA,41,348.0
LBN,41,314.0
LSO,41,17.0
LBR,41,79.0
LBY,41,156.0
LTU,41,605.0
LUX,41,119.0
MDG,41,647.0
MWI,41,447.0
MYS,41,5155.0
MDV,41,16.0
MLI,41,192.0
MLT,41,87.0
MRT,41,62.0
MUS,41,129.0
MEX,41,4046.0
MNG,41,32.0
MNE,41,140.0
MAR,41,1326.0
MOZ,41,517.0
MMR,41,964.0
NAM,41,59.0
NPL,41,267.0
NZL,41,1100.0
NIC,41,148.0
NER,41,309.0
NGA,41,5402.0
MKD,41,48.0
NOR,41,1184.0
OMN,41,772.0
PAK,41,4449.0
PAN,41,123.0
PNG,41,214.0
PRY,41,258.0
PER,41,1202.0
PHL,41,2264.0
POL,41,5974.0
PRT,41,2073.0
QAT,41,329.0
MDA,41,133.0
ROU,41,2752.0
RUS,41,4863.0
RWA,41,222.0
LCA,41,7.0
WSM,41,7.0
STP,41,2.0
SAU,41,1104.0
SEN,41,188.0
SRB,41,422.0
SLE,41,94.0
SGP,41,1411.0
SVK,41,1094.0
SVN,41,503.0
SLB,41,11.0
SOM,41,348.0
ZAF,41,1456.0
SSD,41,106.0
ESP,41,8784.0
LKA,41,480.0
SDN,41,998.0
SUR,41,19.0
SWE,41,2054.0
CHE,41,1977.0
SYR,41,589.0
TJK,41,97.0
TZA,41,1082.0
THA,41,1772.0
NLD,41,4251.0
GMB,41,20.0
TLS,41,21.0
TGO,41,177.0
TTO,41,51.0
TUN,41,283.0
TUR,41,13260.0
TKM,41,74.0
UGA,41,1496.0
UKR,41,1354.0
ARE,41,1240.0
GBR,41,16487.0
URY,41,139.0
UZB,41,588.0
VUT,41,5.0
VEN,41,812.0
VNM,41,3412.0
YEM,41,520.0
ZMB,41,241.0
ZWE,41,392.0
USA,42,95608.0
AFG,42,460.0
ALB,42,68.0
DZA,42,948.0
AGO,42,500.0
ARG,42,1598.0
ARM,42,69.0
AUS,42,7860.0
AUT,42,1613.0
AZE,42,293.0
BHS,42,50.0
BHR,42,239.0
BGD,42,1740.0
BRB,42,54.0
BLR,42,386.0
BEL,42,3132.0
BLZ,42,6.0
BEN,42,234.0
BTN,42,8.0
BOL,42,225.0
BIH,42,108.0
BWA,42,41.0
BRA,42,4738.0
BRN,42,84.0
BGR,42,954.0
BFA,42,289.0
BDI,42,213.0
CPV,42,17.0
KHM,42,390.0
CMR,42,690.0
CAN,42,9754.0
CAF,42,92.0
TCD,42,369.0
CHL,42,625.0
CHN,42,28522.0
COL,42,1711.0
COM,42,11.0
COD,42,1135.0
COG,42,203.0
CRI,42,232.0
CIV,42,502.0
HRV,42,642.0
CUB,42,341.0
CYP,42,266.0
CZE,42,1961.0
DNK,42,1332.0
DJI,42,24.0
DOM,42,300.0
ECU,42,696.0
EGY,42,3412.0
SLV,42,168.0
GNQ,42,24.0
ERI,42,74.0
EST,42,280.0
SWZ,42,14.0
ETH,42,2590.0
FJI,42,27.0
FIN,42,1303.0
FRA,42,17183.0
GUF,42,11.0
PYF,42,45.0
GAB,42,41.0
GEO,42,461.0
DEU,42,20362.0
GHA,42,568.0
GRC,42,2197.0
GUM,42,14.0
GTM,42,499.0
GIN,42,162.0
GNB,42,22.0
GUY,42,18.0
HTI,42,207.0
HND,42,400.0
HUN,42,1942.0
ISL,42,65.0
IND,42,25855.0
IDN,42,6977.0
IRN,42,3141.0
IRQ,42,1745.0
IRL,42,1287.0
ISR,42,2220.0
ITA,42,14431.0
JAM,42,93.0
JPN,42,24091.0
JOR,42,308.0
KAZ,42,1314.0
KEN,42,1350.0
PRK,42,435.0
KOR,42,6340.0
KWT,42,738.0
KGZ,42,77.0
LAO,42,178.0
LVA,42,371.0
LBN,42,239.0
LSO,42,20.0
LBR,42,70.0
LBY,42,162.0
LTU,42,559.0
LUX,42,118.0
MDG,42,569.0
MWI,42,450.0
MYS,42,4545.0
MDV,42,13.0
MLI,42,177.0
MLT,42,97.0
MRT,42,55.0
MUS,42,157.0
MEX,42,3882.0
MNG,42,28.0
MNE,42,160.0
MAR,42,1063.0
MOZ,42,605.0
MMR,42,1188.0
NAM,42,55.0
NPL,42,285.0
NZL,42,932.0
NIC,42,213.0
NER,42,263.0
NGA,42,5298.0
MKD,42,53.0
NOR,42,1239.0
OMN,42,711.0
PAK,42,3971.0
PAN,42,106.0
PNG,42,269.0
PRY,42,279.0
PER,42,1202.0
PHL,42,2307.0
POL,42,6673.0
PRT,42,2132.0
QAT,42,305.0
MDA,42,113.0
ROU,42,2848.0
RUS,42,4550.0
RWA,42,252.0
LCA,42,6.0
WSM,42,6.0
STP,42,1.0
SAU,42,1492.0
SEN,42,192.0
SRB,42,466.0
SLE,42,80.0
SGP,42,1335.0
SVK,42,1044.0
SVN,42,522.0
SLB,42,10.0
SOM,42,396.0
ZAF,42,1735.0
SSD,42,161.0
ESP,42,10129.0
LKA,42,520.0
SDN,42,1261.0
SUR,42,17.0
SWE,42,2169.0
CHE,42,1751.0
SYR,42,747.0
TJK,42,110.0
TZA,42,780.0
THA,42,2422.0
NLD,42,3874.0
GMB,42,17.0
TLS,42,22.0
TGO,42,179.0
TTO,42,56.0
TUN,42,375.0
TUR,42,10894.0
TKM,42,93.0
UGA,42,1428.0
UKR,42,1287.0
ARE,42,1218.0
GBR,42,18975.0
URY,42,158.0
UZB,42,556.0
VUT,42,5.0
VEN,42,1122.0
VNM,42,2339.0
YEM,42,801.0
ZMB,42,306.0
ZWE,42,507.0
USA,43,80195.0
AFG,43,347.0
ALB,43,64.0
DZA,43,1100.0
AGO,43,617.0
ARG,43,1834.0
ARM,43,80.0
AUS,43,8904.0
AUT,43,1409.0
AZE,43,259.0
BHS,43,45.0
BHR,43,248.0
BGD,43,1415.0
BRB,43,45.0
BLR,43,348.0
BEL,43,4022.0
BLZ,43,5.0
BEN,43,179.0
BTN,43,5.0
BOL,43,279.0
BIH,43,91.0
BWA,43,27.0
BRA,43,5938.0
BRN,43,89.0
BGR,43,933.0
BFA,43,291.0
BDI,43,245.0
CPV,43,16.0
KHM,43,388.0
CMR,43,713.0
CAN,43,7936.0
CAF,43,81.0
TCD,43,324.0
CHL,43,603.0
CHN,43,32761.0
COL,43,1725.0
COM,43,11.0
COD,43,1388.0
COG,43,203.0
CRI,43,233.0
CIV,43,530.0
HRV,43,672.0
CUB,43,433.0
CYP,43,281.0
CZE,43,2093.0
DNK,43,1216.0
DJI,43,19.0
DOM,43,241.0
ECU,43,735.0
EGY,43,3596.0
SLV,43,175.0
GNQ,43,28.0
ERI,43,105.0
EST,43,302.0
SWZ,43,14.0
ETH,43,3462.0
FJI,43,19.0
FIN,43,1237.0
FRA,43,15021.0
GUF,43,11.0
PYF,43,47.0
GAB,43,38.0
GEO,43,441.0
DEU,43,18546.0
GHA,43,560.0
GRC,43,1962.0
GUM,43,15.0
GTM,43,427.0
GIN,43,146.0
GNB,43,27.0
GUY,43,15.0
HTI,43,189.0
HND,43,330.0
HUN,43,1792.0
ISL,43,55.0
IND,43,21677.0
IDN,43,7346.0
IRN,43,2701.0
IRQ,43,1931.0
IRL,43,1144.0
ISR,43,2125.0
ITA,43,15219.0
JAM,43,82.0
JPN,43,22813.0
JOR,43,437.0
KAZ,43,1391.0
KEN,43,1280.0
PRK,43,442.0
KOR,43,6472.0
KWT,43,638.0
KGZ,43,89.0
LAO,43,196.0
LVA,43,363.0
LBN,43,343.0
LSO,43,20.0
LBR,43,65.0
LBY,43,220.0
LTU,43,538.0
LUX,43,124.0
MDG,43,661.0
MWI,43,400.0
MYS,43,4302.0
MDV,43,14.0
MLI,43,208.0
MLT,43,89.0
MRT,43,80.0
MUS,43,141.0
MEX,43,3505.0
MNG,43,35.0
MNE,43,146.0
MAR,43,1221.0
MOZ,43,560.0
MMR,43,840.0
NAM,43,61.0
NPL,43,302.0
NZL,43,1000.0
NIC,43,179.0
NER,43,247.0
NGA,43,4676.0
MKD,43,68.0
NOR,43,1200.0
OMN,43,791.0
PAK,43,5690.0
PAN,43,120.0
PNG,43,212.0
PRY,43,275.0
PER,43,1120.0
PHL,43,2274.0
POL,43,6142.0
PRT,43,2073.0
QAT,43,330.0
MDA,43,97.0
ROU,43,2812.0
RUS,43,5438.0
RWA,43,208.0
LCA,43,7.0
WSM,43,6.0
STP,43,1.0
SAU,43,1152.0
SEN,43,148.0
SRB,43,400.0
SLE,43,86.0
SGP,43,1182.0
SVK,43,1042.0
SVN,43,505.0
SLB,43,11.0
SOM,43,392.0
ZAF,43,1430.0
SSD,43,143.0
ESP,43,9245.0
LKA,43,459.0
SDN,43,965.0
SUR,43,12.0
SWE,43,1825.0
CHE,43,1794.0
SYR,43,833.0
TJK,43,88.0
TZA,43,867.0
THA,43,1813.0
NLD,43,3993.0
GMB,43,19.0
TLS,43,31.0
TGO,43,152.0
TTO,43,49.0
TUN,43,320.0
TUR,43,15614.0
TKM,43,72.0
UGA,43,992.0
UKR,43,1439.0
ARE,43,1307.0
GBR,43,15019.0
URY,43,137.0
UZB,43,594.0
VUT,43,6.0
VEN,43,934.0
VNM,43,2521.0
YEM,43,921.0
ZMB,43,288.0
ZWE,43,522.0
USA,44,74204.0
AFG,44,540.0
ALB,44,76.0
DZA,44,1190.0
AGO,44,436.0
ARG,44,1648.0
ARM,44,58.0
AUS,44,6783.0
AUT,44,1617.0
AZE,44,262.0
BHS,44,51.0
BHR,44,226.0
BGD,44,1836.0
BRB,44,47.0
BLR,44,350.0
BEL,44,2523.0
BLZ,44,6.0
BEN,44,213.0
BTN,44,6.0
BOL,44,184.0
BIH,44,87.0
BWA,44,35.0
BRA,44,4565.0
BRN,44,88.0
BGR,44,819.0
BFA,44,245.0
BDI,44,264.0
CPV,44,19.0
KHM,44,393.0
CMR,44,576.0
CAN,44,10759.0
CAF,44,85.0
TCD,44,337.0
CHL,44,663.0
CHN,44,35366.0
COL,44,1817.0
COM,44,13.0
COD,44,1319.0
COG,44,257.0
CRI,44,155.0
CIV,44,495.0
HRV,44,670.0
CUB,44,437.0
CYP,44,277.0
CZE,44,1885.0
DNK,44,1462.0
DJI,44,29.0
DOM,44,295.0
ECU,44,745.0
EGY,44,4008.0
SLV,44,181.0
GNQ,44,20.0
ERI,44,100.0
EST,44,320.0
SWZ,44,11.0
ETH,44,2299.0
FJI,44,27.0
FIN,44,1272.0
FRA,44,17797.0
GUF,44,11.0
PYF,44,38.0
GAB,44,32.0
GEO,44,558.0
DEU,44,18899.0
GHA,44,498.0
GRC,44,1832.0
GUM,44,15.0
GTM,44,346.0
GIN,44,155.0
GNB,44,23.0
GUY,44,13.0
HTI,44,230.0
HND,44,357.0
HUN,44,1725.0
ISL,44,56.0
IND,44,26603.0
IDN,44,9979.0
IRN,44,2924.0
IRQ,44,1423.0
IRL,44,1239.0
ISR,44,2244.0
ITA,44,15626.0
JAM,44,96.0
JPN,44,25177.0
JOR,44,346.0
KAZ,44,944.0
KEN,44,1187.0
PRK,44,418.0
KOR,44,6408.0
KWT,44,663.0
KGZ,44,104.0
LAO,44,119.0
LVA,44,324.0
LBN,44,291.0
LSO,44,16.0
LBR,44,85.0
LBY,44,208.0
LTU,44,592.0
LUX,44,116.0
MDG,44,558.0
MWI,44,377.0
MYS,44,4572.0
MDV,44,19.0
MLI,44,208.0
MLT,44,89.0
MRT,44,57.0
MUS,44,143.0
MEX,44,3240.0
MNG,44,28.0
MNE,44,139.0
MAR,44,1204.0
MOZ,44,520.0
MMR,44,1097.0
NAM,44,56.0
NPL,44,249.0
NZL,44,952.0
NIC,44,225.0
NER,44,283.0
NGA,44,4323.0
MKD,44,60.0
NOR,44,1281.0
OMN,44,714.0
PAK,44,5475.0
PAN,44,104.0
PNG,44,225.0
PRY,44,190.0
PER,44,1456.0
PHL,44,3039.0
POL,44,6066.0
PRT,44,2161.0
QAT,44,345.0
MDA,44,108.0
ROU,44,2736.0
RUS,44,3880.0
RWA,44,210.0
LCA,44,6.0
WSM,44,7.0
STP,44,1.0
SAU,44,1187.0
SEN,44,204.0
SRB,44,303.0
SLE,44,74.0
SGP,44,1367.0
SVK,44,1172.0
SVN,44,550.0
SLB,44,16.0
SOM,44,378.0
ZAF,44,1330.0
SSD,44,150.0
ESP,44,9152.0
LKA,44,532.0
SDN,44,1008.0
SUR,44,19.0
SWE,44,1796.0
CHE,44,1909.0
SYR,44,680.0
TJK,44,86.0
TZA,44,802.0
THA,44,1979.0
NLD,44,4228.0
GMB,44,19.0
TLS,44,23.0
TGO,44,145.0
TTO,44,50.0
TUN,44,361.0
TUR,44,13552.0
TKM,44,81.0
UGA,44,1131.0
UKR,44,1174.0
ARE,44,1266.0
GBR,44,18549.0
URY,44,94.0
UZB,44,556.0
VUT,44,6.0
VEN,44,701.0
VNM,44,2826.0
YEM,44,523.0
ZMB,44,260.0
ZWE,44,445.0
USA,45,86059.0
AFG,45,642.0
ALB,45,56.0
DZA,45,1195.0
AGO,45,499.0
ARG,45,1529.0
ARM,45,60.0
AUS,45,7501.0
AUT,45,1513.0
AZE,45,240.0
BHS,45,49.0
BHR,45,228.0
BGD,45,2289.0
BRB,45,43.0
BLR,45,361.0
BEL,45,3256.0
BLZ,45,7.0
BEN,45,252.0
BTN,45,6.0
BOL,45,233.0
BIH,45,113.0
BWA,45,29.0
BRA,45,5583.0
BRN,45,83.0
BGR,45,932.0
BFA,45,253.0
BDI,45,299.0
CPV,45,19.0
KHM,45,378.0
CMR,45,564.0
CAN,45,9917.0
CAF,45,106.0
TCD,45,329.0
CHL,45,560.0
CHN,45,38038.0
COL,45,2229.0
COM,45,8.0
COD,45,1369.0
COG,45,216.0
CRI,45,217.0
CIV,45,345.0
HRV,45,654.0
CUB,45,382.0
CYP,45,278.0
CZE,45,2239.0
DNK,45,1355.0
DJI,45,28.0
DOM,45,252.0
ECU,45,594.0
EGY,45,4403.0
SLV,45,217.0
GNQ,45,19.0
ERI,45,88.0
EST,45,276.0
SWZ,45,12.0
ETH,45,3611.0
FJI,45,27.0
FIN,45,1079.0
FRA,45,15068.0
GUF,45,12.0
PYF,45,45.0
GAB,45,40.0
GEO,45,556.0
DEU,45,19367.0
GHA,45,655.0
GRC,45,2160.0
GUM,45,14.0
GTM,45,413.0
GIN,45,165.0
GNB,45,22.0
GUY,45,17.0
HTI,45,205.0
HND,45,213.0
HUN,45,1970.0
ISL,45,66.0
IND,45,17241.0
IDN,45,8008.0
IRN,45,2343.0
IRQ,45,1473.0
IRL,45,1128.0
ISR,45,2180.0
ITA,45,13474.0
JAM,45,106.0
