ISO,quality,scenario,xi_qp
ESP,2.0,32,1
ESP,3.0,32,1
CHE,1.0,32,1
CHE,2.0,32,1
CHE,3.0,32,1
NLD,1.0,32,1
NLD,2.0,32,1
NLD,3.0,32,1
GBR,1.0,32,1
GBR,2.0,32,1
GBR,3.0,32,1
USA,1.0,32,1
USA,2.0,32,1
USA,3.0,32,1
CAN,1.0,32,1
CAN,2.0,32,1
CAN,3.0,32,1
CRI,1.0,32,1
CRI,2.0,32,1
CRI,3.0,32,1
DOM,1.0,32,1
DOM,2.0,32,1
DOM,3.0,32,1
SLV,1.0,32,1
SLV,2.0,32,1
SLV,3.0,32,1
GTM,1.0,32,1
GTM,2.0,32,1
GTM,3.0,32,1
HND,1.0,32,0
HND,2.0,32,1
HND,3.0,32,1
MEX,1.0,32,1
MEX,2.0,32,1
MEX,3.0,32,1
NIC,1.0,32,1
NIC,2.0,32,1
NIC,3.0,32,1
PAN,1.0,32,1
PAN,2.0,32,1
PAN,3.0,32,1
AUS,1.0,32,1
AUS,2.0,32,1
AUS,3.0,32,1
NZL,1.0,32,0
NZL,2.0,32,1
NZL,3.0,32,1
PNG,1.0,32,1
PNG,2.0,32,1
PNG,3.0,32,1
ARG,1.0,32,1
ARG,2.0,32,1
ARG,3.0,32,1
BOL,1.0,32,1
BOL,2.0,32,1
BOL,3.0,32,1
BRA,1.0,32,1
BRA,2.0,32,1
BRA,3.0,32,1
CHL,1.0,32,1
CHL,2.0,32,1
CHL,3.0,32,1
COL,1.0,32,1
COL,2.0,32,1
COL,3.0,32,1
ECU,1.0,32,1
ECU,2.0,32,1
ECU,3.0,32,1
PRY,1.0,32,1
PRY,2.0,32,1
PRY,3.0,32,1
PER,1.0,32,1
PER,2.0,32,1
PER,3.0,32,1
URY,1.0,32,1
URY,2.0,32,1
URY,3.0,32,1
DZA,1.0,33,1
DZA,2.0,33,1
DZA,3.0,33,1
AGO,1.0,33,1
AGO,2.0,33,1
AGO,3.0,33,1
EGY,1.0,33,1
EGY,2.0,33,1
EGY,3.0,33,1
GHA,1.0,33,1
GHA,2.0,33,1
GHA,3.0,33,1
KEN,1.0,33,1
KEN,2.0,33,1
KEN,3.0,33,1
MDG,1.0,33,1
MDG,2.0,33,0
MDG,3.0,33,1
MRT,1.0,33,1
MRT,2.0,33,1
MRT,3.0,33,1
MAR,1.0,33,1
MAR,2.0,33,1
MAR,3.0,33,1
NGA,1.0,33,1
NGA,2.0,33,1
NGA,3.0,33,1
ZAF,1.0,33,1
ZAF,2.0,33,1
ZAF,3.0,33,1
SDN,1.0,33,1
SDN,2.0,33,0
SDN,3.0,33,1
TUN,1.0,33,1
TUN,2.0,33,1
TUN,3.0,33,1
ZWE,1.0,33,1
ZWE,2.0,33,1
ZWE,3.0,33,1
CHN,1.0,33,1
CHN,2.0,33,1
CHN,3.0,33,1
IND,1.0,33,1
IND,2.0,33,0
IND,3.0,33,1
IDN,1.0,33,1
IDN,2.0,33,1
IDN,3.0,33,1
JPN,1.0,33,1
JPN,2.0,33,1
JPN,3.0,33,1
KOR,1.0,33,1
KOR,2.0,33,1
KOR,3.0,33,1
MYS,1.0,33,1
MYS,2.0,33,1
MYS,3.0,33,1
MMR,1.0,33,1
MMR,2.0,33,1
MMR,3.0,33,1
PAK,1.0,33,1
PAK,2.0,33,1
PAK,3.0,33,1
PHL,1.0,33,1
PHL,2.0,33,1
PHL,3.0,33,1
LKA,1.0,33,0
LKA,2.0,33,1
LKA,3.0,33,1
THA,1.0,33,1
THA,2.0,33,1
THA,3.0,33,1
VNM,1.0,33,1
VNM,2.0,33,1
VNM,3.0,33,1
AUT,1.0,33,1
AUT,2.0,33,1
AUT,3.0,33,1
BEL,1.0,33,1
BEL,2.0,33,1
BEL,3.0,33,1
FRA,1.0,33,1
FRA,2.0,33,1
FRA,3.0,33,1
DEU,1.0,33,1
DEU,2.0,33,1
DEU,3.0,33,1
GRC,1.0,33,1
GRC,2.0,33,1
GRC,3.0,33,1
IRL,1.0,33,1
IRL,2.0,33,1
IRL,3.0,33,1
ITA,1.0,33,1
ITA,2.0,33,1
ITA,3.0,33,1
PRT,1.0,33,1
PRT,2.0,33,1
PRT,3.0,33,1
RUS,1.0,33,1
RUS,2.0,33,1
RUS,3.0,33,1
ESP,1.0,33,1
ESP,2.0,33,1
ESP,3.0,33,1
CHE,1.0,33,1
CHE,2.0,33,1
CHE,3.0,33,1
NLD,1.0,33,1
NLD,2.0,33,1
NLD,3.0,33,1
GBR,1.0,33,1
GBR,2.0,33,1
GBR,3.0,33,1
USA,1.0,33,1
USA,2.0,33,1
USA,3.0,33,1
CAN,1.0,33,1
CAN,2.0,33,1
CAN,3.0,33,1
CRI,1.0,33,1
CRI,2.0,33,1
CRI,3.0,33,1
DOM,1.0,33,1
DOM,2.0,33,1
DOM,3.0,33,1
SLV,1.0,33,1
SLV,2.0,33,1
SLV,3.0,33,1
GTM,1.0,33,1
GTM,2.0,33,1
GTM,3.0,33,1
HND,1.0,33,1
HND,2.0,33,1
HND,3.0,33,1
MEX,1.0,33,1
MEX,2.0,33,1
MEX,3.0,33,1
NIC,1.0,33,1
NIC,2.0,33,1
NIC,3.0,33,1
PAN,1.0,33,1
PAN,2.0,33,1
PAN,3.0,33,1
AUS,1.0,33,1
AUS,2.0,33,1
AUS,3.0,33,1
NZL,1.0,33,1
NZL,2.0,33,1
NZL,3.0,33,1
PNG,1.0,33,1
PNG,2.0,33,1
PNG,3.0,33,1
ARG,1.0,33,1
ARG,2.0,33,1
ARG,3.0,33,1
BOL,1.0,33,1
BOL,2.0,33,1
BOL,3.0,33,1
BRA,1.0,33,1
BRA,2.0,33,1
BRA,3.0,33,1
CHL,1.0,33,1
CHL,2.0,33,1
CHL,3.0,33,1
COL,1.0,33,1
COL,2.0,33,1
COL,3.0,33,1
ECU,1.0,33,0
ECU,2.0,33,1
ECU,3.0,33,1
PRY,1.0,33,1
PRY,2.0,33,1
PRY,3.0,33,1
PER,1.0,33,1
PER,2.0,33,1
PER,3.0,33,1
URY,1.0,33,1
URY,2.0,33,1
URY,3.0,33,1
DZA,1.0,34,1
DZA,2.0,34,1
DZA,3.0,34,1
AGO,1.0,34,1
AGO,2.0,34,1
AGO,3.0,34,1
EGY,1.0,34,1
EGY,2.0,34,1
EGY,3.0,34,1
GHA,1.0,34,1
GHA,2.0,34,1
GHA,3.0,34,1
KEN,1.0,34,1
KEN,2.0,34,1
KEN,3.0,34,1
MDG,1.0,34,1
MDG,2.0,34,1
MDG,3.0,34,1
MRT,1.0,34,1
MRT,2.0,34,1
MRT,3.0,34,1
MAR,1.0,34,1
MAR,2.0,34,1
MAR,3.0,34,1
NGA,1.0,34,1
NGA,2.0,34,1
NGA,3.0,34,1
ZAF,1.0,34,1
ZAF,2.0,34,1
ZAF,3.0,34,1
SDN,1.0,34,1
SDN,2.0,34,1
SDN,3.0,34,1
TUN,1.0,34,1
TUN,2.0,34,1
TUN,3.0,34,1
ZWE,1.0,34,1
ZWE,2.0,34,1
ZWE,3.0,34,1
CHN,1.0,34,1
CHN,2.0,34,1
CHN,3.0,34,1
IND,1.0,34,1
IND,2.0,34,1
IND,3.0,34,1
IDN,1.0,34,1
IDN,2.0,34,1
IDN,3.0,34,1
JPN,1.0,34,1
JPN,2.0,34,1
JPN,3.0,34,1
KOR,1.0,34,1
KOR,2.0,34,1
KOR,3.0,34,1
MYS,1.0,34,1
MYS,2.0,34,1
MYS,3.0,34,1
MMR,1.0,34,1
MMR,2.0,34,1
MMR,3.0,34,1
PAK,1.0,34,1
PAK,2.0,34,1
PAK,3.0,34,1
PHL,1.0,34,1
PHL,2.0,34,1
PHL,3.0,34,1
LKA,1.0,34,1
LKA,2.0,34,1
LKA,3.0,34,1
THA,1.0,34,1
THA,2.0,34,1
THA,3.0,34,1
VNM,1.0,34,1
VNM,2.0,34,1
VNM,3.0,34,1
AUT,1.0,34,1
AUT,2.0,34,1
AUT,3.0,34,1
BEL,1.0,34,1
BEL,2.0,34,1
BEL,3.0,34,1
FRA,1.0,34,1
FRA,2.0,34,1
FRA,3.0,34,1
DEU,1.0,34,1
DEU,2.0,34,1
DEU,3.0,34,1
GRC,1.0,34,1
GRC,2.0,34,1
GRC,3.0,34,1
IRL,1.0,34,1
IRL,2.0,34,1
IRL,3.0,34,1
ITA,1.0,34,1
ITA,2.0,34,1
ITA,3.0,34,1
PRT,1.0,34,1
PRT,2.0,34,1
PRT,3.0,34,1
RUS,1.0,34,1
RUS,2.0,34,1
RUS,3.0,34,1
ESP,1.0,34,1
ESP,2.0,34,1
ESP,3.0,34,1
CHE,1.0,34,1
CHE,2.0,34,1
CHE,3.0,34,1
NLD,1.0,34,1
NLD,2.0,34,1
NLD,3.0,34,1
GBR,1.0,34,1
GBR,2.0,34,1
GBR,3.0,34,1
USA,1.0,34,1
USA,2.0,34,1
USA,3.0,34,1
CAN,1.0,34,1
CAN,2.0,34,1
CAN,3.0,34,1
CRI,1.0,34,1
CRI,2.0,34,1
CRI,3.0,34,1
DOM,1.0,34,1
DOM,2.0,34,1
DOM,3.0,34,1
SLV,1.0,34,1
SLV,2.0,34,1
SLV,3.0,34,1
GTM,1.0,34,1
GTM,2.0,34,1
GTM,3.0,34,1
HND,1.0,34,1
HND,2.0,34,1
HND,3.0,34,1
MEX,1.0,34,0
MEX,2.0,34,1
MEX,3.0,34,1
NIC,1.0,34,1
NIC,2.0,34,1
NIC,3.0,34,1
PAN,1.0,34,1
PAN,2.0,34,1
PAN,3.0,34,1
AUS,1.0,34,1
AUS,2.0,34,1
AUS,3.0,34,1
NZL,1.0,34,1
NZL,2.0,34,1
NZL,3.0,34,1
PNG,1.0,34,1
PNG,2.0,34,1
PNG,3.0,34,1
ARG,1.0,34,1
ARG,2.0,34,1
ARG,3.0,34,1
BOL,1.0,34,1
BOL,2.0,34,1
BOL,3.0,34,1
BRA,1.0,34,1
BRA,2.0,34,1
BRA,3.0,34,1
CHL,1.0,34,1
CHL,2.0,34,1
CHL,3.0,34,1
COL,1.0,34,1
COL,2.0,34,1
COL,3.0,34,1
ECU,1.0,34,1
ECU,2.0,34,1
ECU,3.0,34,1
PRY,1.0,34,1
PRY,2.0,34,1
PRY,3.0,34,1
PER,1.0,34,1
PER,2.0,34,1
PER,3.0,34,1
URY,1.0,34,1
URY,2.0,34,1
URY,3.0,34,1
DZA,1.0,35,1
DZA,2.0,35,1
DZA,3.0,35,1
AGO,1.0,35,0
AGO,2.0,35,0
AGO,3.0,35,1
EGY,1.0,35,0
EGY,2.0,35,1
EGY,3.0,35,1
GHA,1.0,35,1
GHA,2.0,35,1
GHA,3.0,35,1
KEN,1.0,35,1
KEN,2.0,35,1
KEN,3.0,35,1
MDG,1.0,35,0
MDG,2.0,35,1
MDG,3.0,35,1
MRT,1.0,35,0
MRT,2.0,35,1
MRT,3.0,35,1
MAR,1.0,35,1
MAR,2.0,35,1
MAR,3.0,35,1
NGA,1.0,35,1
NGA,2.0,35,1
NGA,3.0,35,1
ZAF,1.0,35,1
ZAF,2.0,35,1
ZAF,3.0,35,1
SDN,1.0,35,1
SDN,2.0,35,1
SDN,3.0,35,1
TUN,1.0,35,1
TUN,2.0,35,1
TUN,3.0,35,1
ZWE,1.0,35,1
ZWE,2.0,35,1
ZWE,3.0,35,1
CHN,1.0,35,0
CHN,2.0,35,1
CHN,3.0,35,1
IND,1.0,35,1
IND,2.0,35,1
IND,3.0,35,1
IDN,1.0,35,1
IDN,2.0,35,1
IDN,3.0,35,1
JPN,1.0,35,1
JPN,2.0,35,1
JPN,3.0,35,1
KOR,1.0,35,1
KOR,2.0,35,1
KOR,3.0,35,1
MYS,1.0,35,1
MYS,2.0,35,1
MYS,3.0,35,1
MMR,1.0,35,1
MMR,2.0,35,1
MMR,3.0,35,1
PAK,1.0,35,1
PAK,2.0,35,1
PAK,3.0,35,1
PHL,1.0,35,0
PHL,2.0,35,1
PHL,3.0,35,1
LKA,1.0,35,1
LKA,2.0,35,1
LKA,3.0,35,1
THA,1.0,35,1
THA,2.0,35,1
THA,3.0,35,1
VNM,1.0,35,1
VNM,2.0,35,1
VNM,3.0,35,1
AUT,1.0,35,1
AUT,2.0,35,1
AUT,3.0,35,1
BEL,1.0,35,0
BEL,2.0,35,1
BEL,3.0,35,1
FRA,1.0,35,1
FRA,2.0,35,1
FRA,3.0,35,1
DEU,1.0,35,1
DEU,2.0,35,1
DEU,3.0,35,1
GRC,1.0,35,1
GRC,2.0,35,1
GRC,3.0,35,1
IRL,1.0,35,1
IRL,2.0,35,1
IRL,3.0,35,1
ITA,1.0,35,1
ITA,2.0,35,1
ITA,3.0,35,1
PRT,1.0,35,1
PRT,2.0,35,1
PRT,3.0,35,1
RUS,1.0,35,1
RUS,2.0,35,1
RUS,3.0,35,1
ESP,1.0,35,1
ESP,2.0,35,1
ESP,3.0,35,1
CHE,1.0,35,0
CHE,2.0,35,1
CHE,3.0,35,1
NLD,1.0,35,1
NLD,2.0,35,1
NLD,3.0,35,1
GBR,1.0,35,1
GBR,2.0,35,1
GBR,3.0,35,1
USA,1.0,35,1
USA,2.0,35,1
USA,3.0,35,1
CAN,1.0,35,1
CAN,2.0,35,1
CAN,3.0,35,1
CRI,1.0,35,1
CRI,2.0,35,1
CRI,3.0,35,1
DOM,1.0,35,1
DOM,2.0,35,1
DOM,3.0,35,1
SLV,1.0,35,1
SLV,2.0,35,1
SLV,3.0,35,1
GTM,1.0,35,1
GTM,2.0,35,1
GTM,3.0,35,1
HND,1.0,35,1
HND,2.0,35,1
HND,3.0,35,1
MEX,1.0,35,1
MEX,2.0,35,1
MEX,3.0,35,1
NIC,1.0,35,1
NIC,2.0,35,1
NIC,3.0,35,1
PAN,1.0,35,1
PAN,2.0,35,1
PAN,3.0,35,1
AUS,1.0,35,1
AUS,2.0,35,1
AUS,3.0,35,1
NZL,1.0,35,1
NZL,2.0,35,1
NZL,3.0,35,1
PNG,1.0,35,1
PNG,2.0,35,1
PNG,3.0,35,1
ARG,1.0,35,1
ARG,2.0,35,1
ARG,3.0,35,1
BOL,1.0,35,1
BOL,2.0,35,1
BOL,3.0,35,1
BRA,1.0,35,1
BRA,2.0,35,1
BRA,3.0,35,1
CHL,1.0,35,1
CHL,2.0,35,1
CHL,3.0,35,1
COL,1.0,35,1
COL,2.0,35,1
COL,3.0,35,1
ECU,1.0,35,1
ECU,2.0,35,1
ECU,3.0,35,1
PRY,1.0,35,1
PRY,2.0,35,1
PRY,3.0,35,1
PER,1.0,35,1
PER,2.0,35,1
PER,3.0,35,1
URY,1.0,35,1
URY,2.0,35,1
URY,3.0,35,1
DZA,1.0,36,1
DZA,2.0,36,1
DZA,3.0,36,1
AGO,1.0,36,1
AGO,2.0,36,1
AGO,3.0,36,1
EGY,1.0,36,1
EGY,2.0,36,1
EGY,3.0,36,1
GHA,1.0,36,1
GHA,2.0,36,1
GHA,3.0,36,1
KEN,1.0,36,0
KEN,2.0,36,0
KEN,3.0,36,1
MDG,1.0,36,1
MDG,2.0,36,0
MDG,3.0,36,1
MRT,1.0,36,1
MRT,2.0,36,1
MRT,3.0,36,1
MAR,1.0,36,1
MAR,2.0,36,1
MAR,3.0,36,1
NGA,1.0,36,1
NGA,2.0,36,1
NGA,3.0,36,1
ZAF,1.0,36,1
ZAF,2.0,36,1
ZAF,3.0,36,1
SDN,1.0,36,1
SDN,2.0,36,1
SDN,3.0,36,1
TUN,1.0,36,1
TUN,2.0,36,1
TUN,3.0,36,1
ZWE,1.0,36,1
ZWE,2.0,36,0
ZWE,3.0,36,1
CHN,1.0,36,1
CHN,2.0,36,1
CHN,3.0,36,1
IND,1.0,36,1
IND,2.0,36,1
IND,3.0,36,1
IDN,1.0,36,1
IDN,2.0,36,1
IDN,3.0,36,1
JPN,1.0,36,1
JPN,2.0,36,1
JPN,3.0,36,1
KOR,1.0,36,1
KOR,2.0,36,1
KOR,3.0,36,1
MYS,1.0,36,1
MYS,2.0,36,1
MYS,3.0,36,1
MMR,1.0,36,1
MMR,2.0,36,1
MMR,3.0,36,1
PAK,1.0,36,1
PAK,2.0,36,1
PAK,3.0,36,1
PHL,1.0,36,1
PHL,2.0,36,1
PHL,3.0,36,1
LKA,1.0,36,1
LKA,2.0,36,1
LKA,3.0,36,1
THA,1.0,36,1
THA,2.0,36,1
THA,3.0,36,1
VNM,1.0,36,1
VNM,2.0,36,1
VNM,3.0,36,1
AUT,1.0,36,1
AUT,2.0,36,1
AUT,3.0,36,1
BEL,1.0,36,1
BEL,2.0,36,1
BEL,3.0,36,1
FRA,1.0,36,1
FRA,2.0,36,1
FRA,3.0,36,1
DEU,1.0,36,1
DEU,2.0,36,1
DEU,3.0,36,1
GRC,1.0,36,1
GRC,2.0,36,1
GRC,3.0,36,1
IRL,1.0,36,1
IRL,2.0,36,1
IRL,3.0,36,1
ITA,1.0,36,1
ITA,2.0,36,1
ITA,3.0,36,1
PRT,1.0,36,1
PRT,2.0,36,1
PRT,3.0,36,1
RUS,1.0,36,1
RUS,2.0,36,1
RUS,3.0,36,1
ESP,1.0,36,1
ESP,2.0,36,0
ESP,3.0,36,1
CHE,1.0,36,1
CHE,2.0,36,1
CHE,3.0,36,1
NLD,1.0,36,1
NLD,2.0,36,1
NLD,3.0,36,1
GBR,1.0,36,1
GBR,2.0,36,1
GBR,3.0,36,1
USA,1.0,36,1
USA,2.0,36,1
USA,3.0,36,1
CAN,1.0,36,1
CAN,2.0,36,1
CAN,3.0,36,1
CRI,1.0,36,1
CRI,2.0,36,1
CRI,3.0,36,1
DOM,1.0,36,1
DOM,2.0,36,1
DOM,3.0,36,1
SLV,1.0,36,1
SLV,2.0,36,1
SLV,3.0,36,1
GTM,1.0,36,1
GTM,2.0,36,1
GTM,3.0,36,1
HND,1.0,36,1
HND,2.0,36,1
HND,3.0,36,1
MEX,1.0,36,1
MEX,2.0,36,1
MEX,3.0,36,1
NIC,1.0,36,1
NIC,2.0,36,1
NIC,3.0,36,1
PAN,1.0,36,1
PAN,2.0,36,1
PAN,3.0,36,1
AUS,1.0,36,1
AUS,2.0,36,1
AUS,3.0,36,1
NZL,1.0,36,0
NZL,2.0,36,1
NZL,3.0,36,1
PNG,1.0,36,1
PNG,2.0,36,1
PNG,3.0,36,1
ARG,1.0,36,1
ARG,2.0,36,1
ARG,3.0,36,1
BOL,1.0,36,1
BOL,2.0,36,1
BOL,3.0,36,1
BRA,1.0,36,1
BRA,2.0,36,1
BRA,3.0,36,1
CHL,1.0,36,1
CHL,2.0,36,1
CHL,3.0,36,1
COL,1.0,36,1
COL,2.0,36,1
COL,3.0,36,1
ECU,1.0,36,0
ECU,2.0,36,1
ECU,3.0,36,1
PRY,1.0,36,1
PRY,2.0,36,1
PRY,3.0,36,1
PER,1.0,36,1
PER,2.0,36,1
PER,3.0,36,1
URY,1.0,36,1
URY,2.0,36,1
URY,3.0,36,1
DZA,1.0,37,1
DZA,2.0,37,1
DZA,3.0,37,1
AGO,1.0,37,1
AGO,2.0,37,1
AGO,3.0,37,1
EGY,1.0,37,0
EGY,2.0,37,1
EGY,3.0,37,1
GHA,1.0,37,1
GHA,2.0,37,1
GHA,3.0,37,1
KEN,1.0,37,1
KEN,2.0,37,1
KEN,3.0,37,1
MDG,1.0,37,1
MDG,2.0,37,1
MDG,3.0,37,1
MRT,1.0,37,1
MRT,2.0,37,1
MRT,3.0,37,1
MAR,1.0,37,1
MAR,2.0,37,1
MAR,3.0,37,1
NGA,1.0,37,1
NGA,2.0,37,1
NGA,3.0,37,1
ZAF,1.0,37,1
ZAF,2.0,37,1
ZAF,3.0,37,1
SDN,1.0,37,1
SDN,2.0,37,1
SDN,3.0,37,1
TUN,1.0,37,1
TUN,2.0,37,1
TUN,3.0,37,1
ZWE,1.0,37,1
ZWE,2.0,37,1
ZWE,3.0,37,1
CHN,1.0,37,1
CHN,2.0,37,1
CHN,3.0,37,1
IND,1.0,37,1
IND,2.0,37,1
IND,3.0,37,1
IDN,1.0,37,1
IDN,2.0,37,1
IDN,3.0,37,1
JPN,1.0,37,1
JPN,2.0,37,1
JPN,3.0,37,1
KOR,1.0,37,1
KOR,2.0,37,1
KOR,3.0,37,1
MYS,1.0,37,1
MYS,2.0,37,1
MYS,3.0,37,1
MMR,1.0,37,1
MMR,2.0,37,1
MMR,3.0,37,1
PAK,1.0,37,1
PAK,2.0,37,1
PAK,3.0,37,1
PHL,1.0,37,1
PHL,2.0,37,1
PHL,3.0,37,1
LKA,1.0,37,1
LKA,2.0,37,1
LKA,3.0,37,1
THA,1.0,37,1
THA,2.0,37,1
THA,3.0,37,1
VNM,1.0,37,1
VNM,2.0,37,1
VNM,3.0,37,1
AUT,1.0,37,1
AUT,2.0,37,1
AUT,3.0,37,1
BEL,1.0,37,1
BEL,2.0,37,1
BEL,3.0,37,1
FRA,1.0,37,1
FRA,2.0,37,1
FRA,3.0,37,1
DEU,1.0,37,1
DEU,2.0,37,1
DEU,3.0,37,1
GRC,1.0,37,1
GRC,2.0,37,1
GRC,3.0,37,1
IRL,1.0,37,1
IRL,2.0,37,1
IRL,3.0,37,1
ITA,1.0,37,1
ITA,2.0,37,1
ITA,3.0,37,1
PRT,1.0,37,1
PRT,2.0,37,1
PRT,3.0,37,1
RUS,1.0,37,1
RUS,2.0,37,1
RUS,3.0,37,1
ESP,1.0,37,0
ESP,2.0,37,1
ESP,3.0,37,1
CHE,1.0,37,1
CHE,2.0,37,1
CHE,3.0,37,1
NLD,1.0,37,1
NLD,2.0,37,1
NLD,3.0,37,1
GBR,1.0,37,1
GBR,2.0,37,1
GBR,3.0,37,1
USA,1.0,37,1
USA,2.0,37,0
USA,3.0,37,1
CAN,1.0,37,1
CAN,2.0,37,1
CAN,3.0,37,1
CRI,1.0,37,1
CRI,2.0,37,1
CRI,3.0,37,1
DOM,1.0,37,1
DOM,2.0,37,1
DOM,3.0,37,1
SLV,1.0,37,1
SLV,2.0,37,1
SLV,3.0,37,0
GTM,1.0,37,1
GTM,2.0,37,1
GTM,3.0,37,1
HND,1.0,37,1
HND,2.0,37,1
HND,3.0,37,1
MEX,1.0,37,1
MEX,2.0,37,1
MEX,3.0,37,1
NIC,1.0,37,1
NIC,2.0,37,1
NIC,3.0,37,1
PAN,1.0,37,1
PAN,2.0,37,1
PAN,3.0,37,1
AUS,1.0,37,1
AUS,2.0,37,1
AUS,3.0,37,1
NZL,1.0,37,1
NZL,2.0,37,1
NZL,3.0,37,1
PNG,1.0,37,1
PNG,2.0,37,1
PNG,3.0,37,1
ARG,1.0,37,1
ARG,2.0,37,1
ARG,3.0,37,1
BOL,1.0,37,1
BOL,2.0,37,1
BOL,3.0,37,1
BRA,1.0,37,1
BRA,2.0,37,1
BRA,3.0,37,1
CHL,1.0,37,1
CHL,2.0,37,1
CHL,3.0,37,1
COL,1.0,37,1
COL,2.0,37,1
COL,3.0,37,1
ECU,1.0,37,0
ECU,2.0,37,1
ECU,3.0,37,1
PRY,1.0,37,1
PRY,2.0,37,1
PRY,3.0,37,1
PER,1.0,37,1
PER,2.0,37,1
PER,3.0,37,1
URY,1.0,37,1
URY,2.0,37,1
URY,3.0,37,1
DZA,1.0,38,1
DZA,2.0,38,1
DZA,3.0,38,1
AGO,1.0,38,1
AGO,2.0,38,1
AGO,3.0,38,1
EGY,1.0,38,1
EGY,2.0,38,1
EGY,3.0,38,1
GHA,1.0,38,1
GHA,2.0,38,1
GHA,3.0,38,1
KEN,1.0,38,1
KEN,2.0,38,1
KEN,3.0,38,1
MDG,1.0,38,1
MDG,2.0,38,1
MDG,3.0,38,1
MRT,1.0,38,1
MRT,2.0,38,1
MRT,3.0,38,1
MAR,1.0,38,1
MAR,2.0,38,1
MAR,3.0,38,1
NGA,1.0,38,1
NGA,2.0,38,1
NGA,3.0,38,1
ZAF,1.0,38,1
ZAF,2.0,38,1
ZAF,3.0,38,1
SDN,1.0,38,1
SDN,2.0,38,1
SDN,3.0,38,1
TUN,1.0,38,1
TUN,2.0,38,1
TUN,3.0,38,1
ZWE,1.0,38,1
ZWE,2.0,38,1
ZWE,3.0,38,1
CHN,1.0,38,1
CHN,2.0,38,1
CHN,3.0,38,1
IND,1.0,38,1
IND,2.0,38,1
IND,3.0,38,1
IDN,1.0,38,1
IDN,2.0,38,1
IDN,3.0,38,1
JPN,1.0,38,1
JPN,2.0,38,1
JPN,3.0,38,1
KOR,1.0,38,1
KOR,2.0,38,1
KOR,3.0,38,1
MYS,1.0,38,1
MYS,2.0,38,1
MYS,3.0,38,1
MMR,1.0,38,1
MMR,2.0,38,1
MMR,3.0,38,1
PAK,1.0,38,1
PAK,2.0,38,1
PAK,3.0,38,1
PHL,1.0,38,1
PHL,2.0,38,1
PHL,3.0,38,1
LKA,1.0,38,1
LKA,2.0,38,1
LKA,3.0,38,1
THA,1.0,38,1
THA,2.0,38,1
THA,3.0,38,1
VNM,1.0,38,1
VNM,2.0,38,1
VNM,3.0,38,1
AUT,1.0,38,1
AUT,2.0,38,1
AUT,3.0,38,1
BEL,1.0,38,1
BEL,2.0,38,1
BEL,3.0,38,1
FRA,1.0,38,1
FRA,2.0,38,1
FRA,3.0,38,1
DEU,1.0,38,1
DEU,2.0,38,1
DEU,3.0,38,1
GRC,1.0,38,1
GRC,2.0,38,1
GRC,3.0,38,1
IRL,1.0,38,1
IRL,2.0,38,1
IRL,3.0,38,1
ITA,1.0,38,1
ITA,2.0,38,1
ITA,3.0,38,1
PRT,1.0,38,1
PRT,2.0,38,1
PRT,3.0,38,1
RUS,1.0,38,1
RUS,2.0,38,1
RUS,3.0,38,1
ESP,1.0,38,1
ESP,2.0,38,1
ESP,3.0,38,1
CHE,1.0,38,1
CHE,2.0,38,1
CHE,3.0,38,1
NLD,1.0,38,1
NLD,2.0,38,1
NLD,3.0,38,1
GBR,1.0,38,1
GBR,2.0,38,1
GBR,3.0,38,1
USA,1.0,38,1
USA,2.0,38,1
USA,3.0,38,1
CAN,1.0,38,1
CAN,2.0,38,1
CAN,3.0,38,1
CRI,1.0,38,1
CRI,2.0,38,1
CRI,3.0,38,1
DOM,1.0,38,1
DOM,2.0,38,1
DOM,3.0,38,1
SLV,1.0,38,0
SLV,2.0,38,1
SLV,3.0,38,1
GTM,1.0,38,1
GTM,2.0,38,1
GTM,3.0,38,1
HND,1.0,38,1
HND,2.0,38,1
HND,3.0,38,1
MEX,1.0,38,1
MEX,2.0,38,1
MEX,3.0,38,1
NIC,1.0,38,1
NIC,2.0,38,1
NIC,3.0,38,1
PAN,1.0,38,1
PAN,2.0,38,1
PAN,3.0,38,1
AUS,1.0,38,1
AUS,2.0,38,1
AUS,3.0,38,1
NZL,1.0,38,1
NZL,2.0,38,1
NZL,3.0,38,1
PNG,1.0,38,1
PNG,2.0,38,1
PNG,3.0,38,1
ARG,1.0,38,0
ARG,2.0,38,1
ARG,3.0,38,1
BOL,1.0,38,1
BOL,2.0,38,1
BOL,3.0,38,1
BRA,1.0,38,1
BRA,2.0,38,1
BRA,3.0,38,1
CHL,1.0,38,1
CHL,2.0,38,1
CHL,3.0,38,1
COL,1.0,38,1
COL,2.0,38,1
COL,3.0,38,1
ECU,1.0,38,1
ECU,2.0,38,1
ECU,3.0,38,1
PRY,1.0,38,1
PRY,2.0,38,1
PRY,3.0,38,1
PER,1.0,38,1
PER,2.0,38,1
PER,3.0,38,1
URY,1.0,38,1
URY,2.0,38,1
URY,3.0,38,1
DZA,1.0,39,1
DZA,2.0,39,1
DZA,3.0,39,1
AGO,1.0,39,1
AGO,2.0,39,1
AGO,3.0,39,1
EGY,1.0,39,1
EGY,2.0,39,1
EGY,3.0,39,1
GHA,1.0,39,1
GHA,2.0,39,1
GHA,3.0,39,1
KEN,1.0,39,1
KEN,2.0,39,1
KEN,3.0,39,1
MDG,1.0,39,1
MDG,2.0,39,1
