ISO,quality,scenario,gamma_p
BRA,1.0,27,0.9
BRA,2.0,27,1.0
BRA,3.0,27,0.95
CHL,1.0,27,1.0
CHL,2.0,27,0.8
CHL,3.0,27,0.9
COL,1.0,27,1.0
COL,2.0,27,0.95
COL,3.0,27,1.0
ECU,1.0,27,1.0
ECU,2.0,27,0.95
ECU,3.0,27,1.0
PRY,1.0,27,0.8
PRY,2.0,27,0.85
PRY,3.0,27,0.95
PER,1.0,27,0.7
PER,2.0,27,0.75
PER,3.0,27,0.7
URY,1.0,27,0.95
URY,2.0,27,0.75
URY,3.0,27,0.7
DZA,1.0,28,1.0
DZA,2.0,28,0.95
DZA,3.0,28,1.0
AGO,1.0,28,0.9
AGO,2.0,28,0.95
AGO,3.0,28,1.0
EGY,1.0,28,0.9
EGY,2.0,28,0.9
EGY,3.0,28,0.9
GHA,1.0,28,0.9
GHA,2.0,28,0.95
GHA,3.0,28,1.0
KEN,1.0,28,0.9
KEN,2.0,28,1.0
KEN,3.0,28,0.95
MDG,1.0,28,0.9
MDG,2.0,28,0.95
MDG,3.0,28,1.0
MRT,1.0,28,0.95
MRT,2.0,28,0.95
MRT,3.0,28,0.95
MAR,1.0,28,0.7
MAR,2.0,28,0.95
MAR,3.0,28,1.0
NGA,1.0,28,1.0
NGA,2.0,28,0.9
NGA,3.0,28,1.0
ZAF,1.0,28,0.95
ZAF,2.0,28,0.95
ZAF,3.0,28,0.95
SDN,1.0,28,0.95
SDN,2.0,28,0.85
SDN,3.0,28,1.0
TUN,1.0,28,0.95
TUN,2.0,28,0.9
TUN,3.0,28,1.0
ZWE,1.0,28,0.95
ZWE,2.0,28,1.0
ZWE,3.0,28,1.0
CHN,1.0,28,1.0
CHN,2.0,28,1.0
CHN,3.0,28,0.9
IND,1.0,28,1.0
IND,2.0,28,0.95
IND,3.0,28,0.9
IDN,1.0,28,1.0
IDN,2.0,28,0.85
IDN,3.0,28,1.0
JPN,1.0,28,0.9
JPN,2.0,28,0.9
JPN,3.0,28,0.9
KOR,1.0,28,1.0
KOR,2.0,28,0.95
KOR,3.0,28,1.0
MYS,1.0,28,0.9
MYS,2.0,28,0.9
MYS,3.0,28,1.0
MMR,1.0,28,1.0
MMR,2.0,28,0.75
MMR,3.0,28,1.0
PAK,1.0,28,1.0
PAK,2.0,28,0.95
PAK,3.0,28,1.0
PHL,1.0,28,1.0
PHL,2.0,28,0.95
PHL,3.0,28,1.0
LKA,1.0,28,0.9
LKA,2.0,28,0.9
LKA,3.0,28,0.95
THA,1.0,28,0.9
THA,2.0,28,1.0
THA,3.0,28,1.0
VNM,1.0,28,1.0
VNM,2.0,28,1.0
VNM,3.0,28,1.0
AUT,1.0,28,1.0
AUT,2.0,28,0.95
AUT,3.0,28,1.0
BEL,1.0,28,1.0
BEL,2.0,28,0.85
BEL,3.0,28,1.0
FRA,1.0,28,1.0
FRA,2.0,28,1.0
FRA,3.0,28,1.0
DEU,1.0,28,1.0
DEU,2.0,28,1.0
DEU,3.0,28,1.0
GRC,1.0,28,0.9
GRC,2.0,28,0.95
GRC,3.0,28,1.0
IRL,1.0,28,0.9
IRL,2.0,28,0.95
IRL,3.0,28,1.0
ITA,1.0,28,1.0
ITA,2.0,28,1.0
ITA,3.0,28,1.0
PRT,1.0,28,0.9
PRT,2.0,28,1.0
PRT,3.0,28,1.0
RUS,1.0,28,0.9
RUS,2.0,28,1.0
RUS,3.0,28,1.0
ESP,1.0,28,1.0
ESP,2.0,28,1.0
ESP,3.0,28,1.0
CHE,1.0,28,1.0
CHE,2.0,28,1.0
CHE,3.0,28,1.0
NLD,1.0,28,1.0
NLD,2.0,28,0.9
NLD,3.0,28,1.0
GBR,1.0,28,1.0
GBR,2.0,28,0.95
GBR,3.0,28,1.0
USA,1.0,28,0.9
USA,2.0,28,0.95
USA,3.0,28,0.9
CAN,1.0,28,1.0
CAN,2.0,28,0.95
CAN,3.0,28,0.95
CRI,1.0,28,0.95
CRI,2.0,28,1.0
CRI,3.0,28,0.95
DOM,1.0,28,1.0
DOM,2.0,28,1.0
DOM,3.0,28,1.0
SLV,1.0,28,0.9
SLV,2.0,28,0.95
SLV,3.0,28,0.95
GTM,1.0,28,0.9
GTM,2.0,28,0.95
GTM,3.0,28,0.95
HND,1.0,28,1.0
HND,2.0,28,0.95
HND,3.0,28,1.0
MEX,1.0,28,0.9
MEX,2.0,28,1.0
MEX,3.0,28,1.0
NIC,1.0,28,0.95
NIC,2.0,28,0.95
NIC,3.0,28,0.95
PAN,1.0,28,1.0
PAN,2.0,28,0.95
PAN,3.0,28,1.0
AUS,1.0,28,1.0
AUS,2.0,28,0.95
AUS,3.0,28,1.0
NZL,1.0,28,0.95
NZL,2.0,28,1.0
NZL,3.0,28,1.0
PNG,1.0,28,0.95
PNG,2.0,28,1.0
PNG,3.0,28,1.0
ARG,1.0,28,0.8
ARG,2.0,28,0.8
ARG,3.0,28,0.7
BOL,1.0,28,0.75
BOL,2.0,28,1.0
BOL,3.0,28,0.9
BRA,1.0,28,1.0
BRA,2.0,28,0.95
BRA,3.0,28,1.0
CHL,1.0,28,1.0
CHL,2.0,28,0.95
CHL,3.0,28,1.0
COL,1.0,28,1.0
COL,2.0,28,1.0
COL,3.0,28,0.95
ECU,1.0,28,0.8
ECU,2.0,28,0.7
ECU,3.0,28,1.0
PRY,1.0,28,0.9
PRY,2.0,28,0.7
PRY,3.0,28,0.7
PER,1.0,28,0.9
PER,2.0,28,0.95
PER,3.0,28,1.0
URY,1.0,28,0.95
URY,2.0,28,0.95
URY,3.0,28,1.0
DZA,1.0,29,0.95
DZA,2.0,29,0.9
DZA,3.0,29,0.95
AGO,1.0,29,0.9
AGO,2.0,29,1.0
AGO,3.0,29,0.95
EGY,1.0,29,0.95
EGY,2.0,29,0.95
EGY,3.0,29,1.0
GHA,1.0,29,0.95
GHA,2.0,29,0.95
GHA,3.0,29,0.95
KEN,1.0,29,0.95
KEN,2.0,29,0.95
KEN,3.0,29,1.0
MDG,1.0,29,0.95
MDG,2.0,29,1.0
MDG,3.0,29,0.75
MRT,1.0,29,0.95
MRT,2.0,29,0.95
MRT,3.0,29,1.0
MAR,1.0,29,0.9
MAR,2.0,29,0.95
MAR,3.0,29,1.0
NGA,1.0,29,1.0
NGA,2.0,29,0.9
NGA,3.0,29,0.85
ZAF,1.0,29,0.9
ZAF,2.0,29,1.0
ZAF,3.0,29,1.0
SDN,1.0,29,0.95
SDN,2.0,29,0.7
SDN,3.0,29,1.0
TUN,1.0,29,1.0
TUN,2.0,29,1.0
TUN,3.0,29,0.95
ZWE,1.0,29,1.0
ZWE,2.0,29,1.0
ZWE,3.0,29,0.95
CHN,1.0,29,1.0
CHN,2.0,29,1.0
CHN,3.0,29,1.0
IND,1.0,29,0.9
IND,2.0,29,0.9
IND,3.0,29,0.9
IDN,1.0,29,1.0
IDN,2.0,29,1.0
IDN,3.0,29,0.95
JPN,1.0,29,1.0
JPN,2.0,29,1.0
JPN,3.0,29,0.9
KOR,1.0,29,1.0
KOR,2.0,29,0.85
KOR,3.0,29,0.95
MYS,1.0,29,1.0
MYS,2.0,29,0.95
MYS,3.0,29,1.0
MMR,1.0,29,1.0
MMR,2.0,29,0.95
MMR,3.0,29,0.9
PAK,1.0,29,0.9
PAK,2.0,29,0.9
PAK,3.0,29,1.0
PHL,1.0,29,0.9
PHL,2.0,29,1.0
PHL,3.0,29,1.0
LKA,1.0,29,0.9
LKA,2.0,29,0.9
LKA,3.0,29,1.0
THA,1.0,29,0.9
THA,2.0,29,0.85
THA,3.0,29,1.0
VNM,1.0,29,1.0
VNM,2.0,29,0.95
VNM,3.0,29,1.0
AUT,1.0,29,0.9
AUT,2.0,29,1.0
AUT,3.0,29,1.0
BEL,1.0,29,1.0
BEL,2.0,29,1.0
BEL,3.0,29,1.0
FRA,1.0,29,1.0
FRA,2.0,29,1.0
FRA,3.0,29,1.0
DEU,1.0,29,0.95
DEU,2.0,29,1.0
DEU,3.0,29,1.0
GRC,1.0,29,1.0
GRC,2.0,29,1.0
GRC,3.0,29,1.0
IRL,1.0,29,1.0
IRL,2.0,29,1.0
IRL,3.0,29,1.0
ITA,1.0,29,1.0
ITA,2.0,29,0.85
ITA,3.0,29,1.0
PRT,1.0,29,1.0
PRT,2.0,29,1.0
PRT,3.0,29,1.0
RUS,1.0,29,0.9
RUS,2.0,29,1.0
RUS,3.0,29,1.0
ESP,1.0,29,0.9
ESP,2.0,29,0.9
ESP,3.0,29,1.0
CHE,1.0,29,1.0
CHE,2.0,29,1.0
CHE,3.0,29,0.95
NLD,1.0,29,1.0
NLD,2.0,29,0.95
NLD,3.0,29,1.0
GBR,1.0,29,1.0
GBR,2.0,29,1.0
GBR,3.0,29,1.0
USA,1.0,29,0.9
USA,2.0,29,1.0
USA,3.0,29,0.85
CAN,1.0,29,0.95
CAN,2.0,29,0.95
CAN,3.0,29,0.95
CRI,1.0,29,0.9
CRI,2.0,29,1.0
CRI,3.0,29,1.0
DOM,1.0,29,0.95
DOM,2.0,29,0.95
DOM,3.0,29,1.0
SLV,1.0,29,0.9
SLV,2.0,29,0.95
SLV,3.0,29,1.0
GTM,1.0,29,0.9
GTM,2.0,29,1.0
GTM,3.0,29,1.0
HND,1.0,29,0.9
HND,2.0,29,0.95
HND,3.0,29,1.0
MEX,1.0,29,0.95
MEX,2.0,29,0.95
MEX,3.0,29,0.95
NIC,1.0,29,0.95
NIC,2.0,29,0.95
NIC,3.0,29,1.0
PAN,1.0,29,0.95
PAN,2.0,29,0.95
PAN,3.0,29,0.95
AUS,1.0,29,0.95
AUS,2.0,29,1.0
AUS,3.0,29,1.0
NZL,1.0,29,0.9
NZL,2.0,29,1.0
NZL,3.0,29,1.0
PNG,1.0,29,0.95
PNG,2.0,29,1.0
PNG,3.0,29,1.0
ARG,1.0,29,0.7
ARG,2.0,29,0.7
ARG,3.0,29,0.85
BOL,1.0,29,0.9
BOL,2.0,29,0.95
BOL,3.0,29,0.75
BRA,1.0,29,1.0
BRA,2.0,29,1.0
BRA,3.0,29,1.0
CHL,1.0,29,0.9
CHL,2.0,29,0.95
CHL,3.0,29,0.8
COL,1.0,29,1.0
COL,2.0,29,1.0
COL,3.0,29,1.0
ECU,1.0,29,0.9
ECU,2.0,29,1.0
ECU,3.0,29,0.7
PRY,1.0,29,1.0
PRY,2.0,29,1.0
PRY,3.0,29,1.0
PER,1.0,29,1.0
PER,2.0,29,0.75
PER,3.0,29,0.7
URY,1.0,29,1.0
URY,2.0,29,0.95
URY,3.0,29,1.0
DZA,1.0,30,0.9
DZA,2.0,30,0.9
DZA,3.0,30,0.95
AGO,1.0,30,1.0
AGO,2.0,30,1.0
AGO,3.0,30,0.9
EGY,1.0,30,0.9
EGY,2.0,30,0.95
EGY,3.0,30,1.0
GHA,1.0,30,0.9
GHA,2.0,30,1.0
GHA,3.0,30,1.0
KEN,1.0,30,0.9
KEN,2.0,30,1.0
KEN,3.0,30,0.9
MDG,1.0,30,0.85
MDG,2.0,30,0.95
MDG,3.0,30,0.9
MRT,1.0,30,1.0
MRT,2.0,30,0.95
MRT,3.0,30,0.95
MAR,1.0,30,0.95
MAR,2.0,30,1.0
MAR,3.0,30,1.0
NGA,1.0,30,0.95
NGA,2.0,30,0.95
NGA,3.0,30,0.95
ZAF,1.0,30,1.0
ZAF,2.0,30,0.95
ZAF,3.0,30,0.95
SDN,1.0,30,1.0
SDN,2.0,30,1.0
SDN,3.0,30,0.95
TUN,1.0,30,0.95
TUN,2.0,30,0.95
TUN,3.0,30,1.0
ZWE,1.0,30,1.0
ZWE,2.0,30,1.0
ZWE,3.0,30,1.0
CHN,1.0,30,1.0
CHN,2.0,30,1.0
CHN,3.0,30,1.0
IND,1.0,30,0.9
IND,2.0,30,0.95
IND,3.0,30,0.9
IDN,1.0,30,0.9
IDN,2.0,30,1.0
IDN,3.0,30,0.85
JPN,1.0,30,0.9
JPN,2.0,30,0.95
JPN,3.0,30,0.9
KOR,1.0,30,1.0
KOR,2.0,30,0.95
KOR,3.0,30,1.0
MYS,1.0,30,0.9
MYS,2.0,30,1.0
MYS,3.0,30,1.0
MMR,1.0,30,1.0
MMR,2.0,30,0.85
MMR,3.0,30,1.0
PAK,1.0,30,0.9
PAK,2.0,30,1.0
PAK,3.0,30,1.0
PHL,1.0,30,0.9
PHL,2.0,30,0.95
PHL,3.0,30,0.85
LKA,1.0,30,1.0
LKA,2.0,30,0.9
LKA,3.0,30,0.9
THA,1.0,30,1.0
THA,2.0,30,1.0
THA,3.0,30,1.0
VNM,1.0,30,0.8
VNM,2.0,30,0.85
VNM,3.0,30,0.9
AUT,1.0,30,1.0
AUT,2.0,30,0.95
AUT,3.0,30,1.0
BEL,1.0,30,1.0
BEL,2.0,30,1.0
BEL,3.0,30,0.85
FRA,1.0,30,1.0
FRA,2.0,30,0.95
FRA,3.0,30,1.0
DEU,1.0,30,0.9
DEU,2.0,30,0.95
DEU,3.0,30,1.0
GRC,1.0,30,1.0
GRC,2.0,30,1.0
GRC,3.0,30,0.9
IRL,1.0,30,1.0
IRL,2.0,30,1.0
IRL,3.0,30,1.0
ITA,1.0,30,1.0
ITA,2.0,30,0.95
ITA,3.0,30,0.9
PRT,1.0,30,1.0
PRT,2.0,30,1.0
PRT,3.0,30,1.0
RUS,1.0,30,1.0
RUS,2.0,30,0.95
RUS,3.0,30,1.0
ESP,1.0,30,1.0
ESP,2.0,30,1.0
ESP,3.0,30,0.95
CHE,1.0,30,1.0
CHE,2.0,30,0.95
CHE,3.0,30,1.0
NLD,1.0,30,1.0
NLD,2.0,30,1.0
NLD,3.0,30,1.0
GBR,1.0,30,0.9
GBR,2.0,30,1.0
GBR,3.0,30,1.0
USA,1.0,30,0.9
USA,2.0,30,0.95
USA,3.0,30,0.95
CAN,1.0,30,0.95
CAN,2.0,30,1.0
CAN,3.0,30,0.85
CRI,1.0,30,0.95
CRI,2.0,30,0.95
CRI,3.0,30,1.0
DOM,1.0,30,1.0
DOM,2.0,30,0.95
DOM,3.0,30,0.95
SLV,1.0,30,1.0
SLV,2.0,30,0.95
SLV,3.0,30,0.95
GTM,1.0,30,1.0
GTM,2.0,30,1.0
GTM,3.0,30,1.0
HND,1.0,30,1.0
HND,2.0,30,0.95
HND,3.0,30,0.9
MEX,1.0,30,0.9
MEX,2.0,30,0.95
MEX,3.0,30,0.95
NIC,1.0,30,0.95
NIC,2.0,30,0.95
NIC,3.0,30,0.95
PAN,1.0,30,0.95
PAN,2.0,30,0.95
PAN,3.0,30,0.95
AUS,1.0,30,0.95
AUS,2.0,30,0.95
AUS,3.0,30,0.95
NZL,1.0,30,0.95
NZL,2.0,30,0.95
NZL,3.0,30,1.0
PNG,1.0,30,0.9
PNG,2.0,30,0.95
PNG,3.0,30,1.0
ARG,1.0,30,0.75
ARG,2.0,30,0.7
ARG,3.0,30,0.7
BOL,1.0,30,1.0
BOL,2.0,30,0.95
BOL,3.0,30,0.9
BRA,1.0,30,0.95
BRA,2.0,30,0.95
BRA,3.0,30,0.95
CHL,1.0,30,0.85
CHL,2.0,30,0.9
CHL,3.0,30,0.8
COL,1.0,30,1.0
COL,2.0,30,1.0
COL,3.0,30,1.0
ECU,1.0,30,0.7
ECU,2.0,30,1.0
ECU,3.0,30,1.0
PRY,1.0,30,0.7
PRY,2.0,30,1.0
PRY,3.0,30,1.0
PER,1.0,30,0.85
PER,2.0,30,1.0
PER,3.0,30,0.7
URY,1.0,30,0.7
URY,2.0,30,0.85
URY,3.0,30,1.0
DZA,1.0,31,0.95
DZA,2.0,31,0.95
DZA,3.0,31,0.95
AGO,1.0,31,0.9
AGO,2.0,31,0.85
AGO,3.0,31,1.0
EGY,1.0,31,1.0
EGY,2.0,31,0.95
EGY,3.0,31,1.0
GHA,1.0,31,0.95
GHA,2.0,31,0.95
GHA,3.0,31,1.0
KEN,1.0,31,0.9
KEN,2.0,31,0.95
KEN,3.0,31,0.95
MDG,1.0,31,1.0
MDG,2.0,31,0.95
MDG,3.0,31,0.85
MRT,1.0,31,0.95
MRT,2.0,31,1.0
MRT,3.0,31,1.0
MAR,1.0,31,1.0
MAR,2.0,31,0.95
MAR,3.0,31,1.0
NGA,1.0,31,0.9
NGA,2.0,31,0.95
NGA,3.0,31,1.0
ZAF,1.0,31,0.9
ZAF,2.0,31,0.95
ZAF,3.0,31,1.0
SDN,1.0,31,0.9
SDN,2.0,31,0.95
SDN,3.0,31,1.0
TUN,1.0,31,0.95
TUN,2.0,31,0.95
TUN,3.0,31,0.95
ZWE,1.0,31,0.95
ZWE,2.0,31,0.9
ZWE,3.0,31,1.0
CHN,1.0,31,1.0
CHN,2.0,31,0.95
CHN,3.0,31,1.0
IND,1.0,31,0.9
IND,2.0,31,0.9
IND,3.0,31,0.95
IDN,1.0,31,0.9
IDN,2.0,31,1.0
IDN,3.0,31,0.9
JPN,1.0,31,0.9
JPN,2.0,31,1.0
JPN,3.0,31,1.0
KOR,1.0,31,0.9
KOR,2.0,31,1.0
KOR,3.0,31,0.9
MYS,1.0,31,0.9
MYS,2.0,31,0.95
MYS,3.0,31,1.0
MMR,1.0,31,0.85
MMR,2.0,31,0.95
MMR,3.0,31,0.9
PAK,1.0,31,1.0
PAK,2.0,31,0.9
PAK,3.0,31,1.0
PHL,1.0,31,0.95
PHL,2.0,31,1.0
PHL,3.0,31,0.85
LKA,1.0,31,0.8
LKA,2.0,31,0.9
LKA,3.0,31,1.0
THA,1.0,31,0.9
THA,2.0,31,0.9
THA,3.0,31,1.0
VNM,1.0,31,1.0
VNM,2.0,31,0.9
VNM,3.0,31,1.0
AUT,1.0,31,1.0
AUT,2.0,31,0.95
AUT,3.0,31,1.0
BEL,1.0,31,1.0
BEL,2.0,31,1.0
BEL,3.0,31,1.0
FRA,1.0,31,1.0
FRA,2.0,31,1.0
FRA,3.0,31,1.0
DEU,1.0,31,1.0
DEU,2.0,31,1.0
DEU,3.0,31,1.0
GRC,1.0,31,0.9
GRC,2.0,31,1.0
GRC,3.0,31,1.0
IRL,1.0,31,1.0
IRL,2.0,31,1.0
IRL,3.0,31,1.0
ITA,1.0,31,0.85
ITA,2.0,31,0.95
ITA,3.0,31,1.0
PRT,1.0,31,1.0
PRT,2.0,31,0.95
PRT,3.0,31,1.0
RUS,1.0,31,0.9
RUS,2.0,31,1.0
RUS,3.0,31,0.95
ESP,1.0,31,1.0
ESP,2.0,31,1.0
ESP,3.0,31,1.0
CHE,1.0,31,1.0
CHE,2.0,31,1.0
CHE,3.0,31,0.85
NLD,1.0,31,0.9
NLD,2.0,31,1.0
NLD,3.0,31,1.0
GBR,1.0,31,1.0
GBR,2.0,31,1.0
GBR,3.0,31,1.0
USA,1.0,31,0.9
USA,2.0,31,0.8
USA,3.0,31,1.0
CAN,1.0,31,0.95
CAN,2.0,31,0.95
CAN,3.0,31,1.0
CRI,1.0,31,0.95
CRI,2.0,31,0.95
CRI,3.0,31,1.0
DOM,1.0,31,0.95
DOM,2.0,31,1.0
DOM,3.0,31,0.95
SLV,1.0,31,0.9
SLV,2.0,31,0.95
SLV,3.0,31,1.0
GTM,1.0,31,0.95
GTM,2.0,31,0.95
GTM,3.0,31,1.0
HND,1.0,31,0.95
HND,2.0,31,0.95
HND,3.0,31,0.95
MEX,1.0,31,0.95
MEX,2.0,31,0.9
MEX,3.0,31,1.0
NIC,1.0,31,0.9
NIC,2.0,31,0.95
NIC,3.0,31,1.0
PAN,1.0,31,0.9
PAN,2.0,31,0.95
PAN,3.0,31,0.95
AUS,1.0,31,0.95
AUS,2.0,31,0.95
AUS,3.0,31,0.95
NZL,1.0,31,1.0
NZL,2.0,31,1.0
NZL,3.0,31,1.0
PNG,1.0,31,0.95
PNG,2.0,31,0.95
PNG,3.0,31,0.95
ARG,1.0,31,0.8
ARG,2.0,31,0.7
ARG,3.0,31,0.85
BOL,1.0,31,1.0
BOL,2.0,31,0.9
BOL,3.0,31,0.8
BRA,1.0,31,0.95
BRA,2.0,31,0.95
BRA,3.0,31,0.95
CHL,1.0,31,1.0
CHL,2.0,31,1.0
CHL,3.0,31,0.95
COL,1.0,31,0.9
COL,2.0,31,1.0
COL,3.0,31,0.9
ECU,1.0,31,0.95
ECU,2.0,31,0.95
ECU,3.0,31,0.9
PRY,1.0,31,0.85
PRY,2.0,31,0.75
PRY,3.0,31,1.0
PER,1.0,31,0.85
PER,2.0,31,0.95
PER,3.0,31,0.8
URY,1.0,31,0.75
URY,2.0,31,0.95
URY,3.0,31,1.0
DZA,1.0,32,1.0
DZA,2.0,32,1.0
DZA,3.0,32,0.8
AGO,1.0,32,0.9
AGO,2.0,32,1.0
AGO,3.0,32,0.95
EGY,1.0,32,0.95
EGY,2.0,32,1.0
EGY,3.0,32,0.7
GHA,1.0,32,0.95
GHA,2.0,32,0.95
GHA,3.0,32,1.0
KEN,1.0,32,0.7
KEN,2.0,32,0.95
KEN,3.0,32,0.9
MDG,1.0,32,1.0
MDG,2.0,32,0.95
MDG,3.0,32,1.0
MRT,1.0,32,0.9
MRT,2.0,32,0.95
MRT,3.0,32,1.0
MAR,1.0,32,0.7
MAR,2.0,32,1.0
MAR,3.0,32,0.95
NGA,1.0,32,0.9
NGA,2.0,32,0.9
NGA,3.0,32,0.9
ZAF,1.0,32,0.9
ZAF,2.0,32,0.95
ZAF,3.0,32,1.0
SDN,1.0,32,0.95
SDN,2.0,32,1.0
SDN,3.0,32,0.9
TUN,1.0,32,0.9
TUN,2.0,32,0.85
TUN,3.0,32,0.9
ZWE,1.0,32,1.0
ZWE,2.0,32,0.95
ZWE,3.0,32,1.0
CHN,1.0,32,0.9
CHN,2.0,32,1.0
CHN,3.0,32,1.0
IND,1.0,32,0.95
IND,2.0,32,0.9
IND,3.0,32,0.9
IDN,1.0,32,1.0
IDN,2.0,32,0.95
IDN,3.0,32,1.0
JPN,1.0,32,1.0
JPN,2.0,32,1.0
JPN,3.0,32,1.0
KOR,1.0,32,0.95
KOR,2.0,32,0.95
KOR,3.0,32,1.0
MYS,1.0,32,0.95
MYS,2.0,32,0.85
MYS,3.0,32,1.0
MMR,1.0,32,0.9
MMR,2.0,32,0.95
MMR,3.0,32,1.0
PAK,1.0,32,0.9
PAK,2.0,32,1.0
PAK,3.0,32,0.9
PHL,1.0,32,0.9
PHL,2.0,32,0.75
PHL,3.0,32,1.0
LKA,1.0,32,0.9
LKA,2.0,32,0.9
LKA,3.0,32,1.0
THA,1.0,32,0.9
THA,2.0,32,1.0
THA,3.0,32,1.0
VNM,1.0,32,1.0
VNM,2.0,32,0.85
VNM,3.0,32,1.0
AUT,1.0,32,0.95
AUT,2.0,32,0.95
AUT,3.0,32,1.0
BEL,1.0,32,0.85
BEL,2.0,32,1.0
BEL,3.0,32,1.0
FRA,1.0,32,1.0
FRA,2.0,32,1.0
FRA,3.0,32,1.0
DEU,1.0,32,1.0
DEU,2.0,32,1.0
DEU,3.0,32,1.0
GRC,1.0,32,1.0
GRC,2.0,32,0.95
GRC,3.0,32,1.0
IRL,1.0,32,1.0
IRL,2.0,32,0.9
IRL,3.0,32,1.0
ITA,1.0,32,1.0
ITA,2.0,32,1.0
ITA,3.0,32,1.0
PRT,1.0,32,0.9
PRT,2.0,32,1.0
PRT,3.0,32,1.0
RUS,1.0,32,0.95
RUS,2.0,32,1.0
RUS,3.0,32,1.0
ESP,1.0,32,1.0
ESP,2.0,32,1.0
ESP,3.0,32,1.0
CHE,1.0,32,1.0
CHE,2.0,32,1.0
CHE,3.0,32,0.95
NLD,1.0,32,1.0
NLD,2.0,32,1.0
NLD,3.0,32,1.0
GBR,1.0,32,1.0
GBR,2.0,32,1.0
GBR,3.0,32,1.0
USA,1.0,32,0.85
USA,2.0,32,0.9
USA,3.0,32,1.0
CAN,1.0,32,1.0
CAN,2.0,32,0.95
CAN,3.0,32,1.0
CRI,1.0,32,0.9
CRI,2.0,32,0.95
CRI,3.0,32,0.95
DOM,1.0,32,0.95
DOM,2.0,32,0.95
DOM,3.0,32,1.0
SLV,1.0,32,0.95
SLV,2.0,32,0.95
SLV,3.0,32,0.9
GTM,1.0,32,1.0
GTM,2.0,32,0.95
GTM,3.0,32,0.95
HND,1.0,32,0.9
HND,2.0,32,1.0
HND,3.0,32,0.9
MEX,1.0,32,0.95
MEX,2.0,32,1.0
MEX,3.0,32,1.0
NIC,1.0,32,0.95
NIC,2.0,32,0.95
NIC,3.0,32,1.0
PAN,1.0,32,0.95
PAN,2.0,32,0.95
PAN,3.0,32,0.9
AUS,1.0,32,0.95
AUS,2.0,32,0.95
AUS,3.0,32,1.0
NZL,1.0,32,1.0
NZL,2.0,32,1.0
NZL,3.0,32,1.0
PNG,1.0,32,0.9
PNG,2.0,32,0.9
PNG,3.0,32,1.0
ARG,1.0,32,0.7
ARG,2.0,32,0.7
ARG,3.0,32,0.8
BOL,1.0,32,0.7
BOL,2.0,32,1.0
BOL,3.0,32,0.7
BRA,1.0,32,1.0
BRA,2.0,32,0.95
BRA,3.0,32,0.95
CHL,1.0,32,1.0
CHL,2.0,32,1.0
CHL,3.0,32,0.75
COL,1.0,32,1.0
COL,2.0,32,0.95
COL,3.0,32,0.9
ECU,1.0,32,0.85
ECU,2.0,32,0.95
ECU,3.0,32,1.0
PRY,1.0,32,1.0
PRY,2.0,32,0.85
PRY,3.0,32,1.0
PER,1.0,32,0.9
PER,2.0,32,0.95
PER,3.0,32,1.0
URY,1.0,32,0.95
URY,2.0,32,0.95
URY,3.0,32,1.0
DZA,1.0,33,0.95
DZA,2.0,33,0.95
DZA,3.0,33,0.95
AGO,1.0,33,0.9
AGO,2.0,33,0.95
AGO,3.0,33,1.0
EGY,1.0,33,0.85
EGY,2.0,33,0.8
EGY,3.0,33,0.95
GHA,1.0,33,1.0
GHA,2.0,33,0.95
GHA,3.0,33,0.85
KEN,1.0,33,0.9
KEN,2.0,33,0.95
KEN,3.0,33,0.85
MDG,1.0,33,0.95
MDG,2.0,33,0.9
MDG,3.0,33,0.9
MRT,1.0,33,0.9
MRT,2.0,33,0.95
MRT,3.0,33,1.0
MAR,1.0,33,1.0
MAR,2.0,33,0.95
MAR,3.0,33,0.7
NGA,1.0,33,0.7
NGA,2.0,33,1.0
NGA,3.0,33,1.0
ZAF,1.0,33,0.7
ZAF,2.0,33,1.0
ZAF,3.0,33,1.0
SDN,1.0,33,1.0
SDN,2.0,33,0.95
SDN,3.0,33,0.85
TUN,1.0,33,0.9
TUN,2.0,33,1.0
TUN,3.0,33,1.0
ZWE,1.0,33,0.95
ZWE,2.0,33,1.0
ZWE,3.0,33,1.0
CHN,1.0,33,1.0
CHN,2.0,33,0.95
CHN,3.0,33,1.0
IND,1.0,33,0.8
IND,2.0,33,1.0
IND,3.0,33,1.0
IDN,1.0,33,1.0
IDN,2.0,33,1.0
IDN,3.0,33,1.0
JPN,1.0,33,1.0
JPN,2.0,33,0.95
JPN,3.0,33,1.0
KOR,1.0,33,1.0
KOR,2.0,33,1.0
KOR,3.0,33,0.9
MYS,1.0,33,0.9
MYS,2.0,33,1.0
MYS,3.0,33,1.0
MMR,1.0,33,0.9
MMR,2.0,33,1.0
MMR,3.0,33,1.0
PAK,1.0,33,1.0
PAK,2.0,33,0.9
PAK,3.0,33,1.0
PHL,1.0,33,0.9
PHL,2.0,33,0.9
PHL,3.0,33,0.9
LKA,1.0,33,0.95
LKA,2.0,33,1.0
LKA,3.0,33,0.9
THA,1.0,33,0.9
THA,2.0,33,0.95
THA,3.0,33,1.0
VNM,1.0,33,1.0
VNM,2.0,33,0.95
VNM,3.0,33,1.0
AUT,1.0,33,1.0
AUT,2.0,33,1.0
AUT,3.0,33,1.0
BEL,1.0,33,1.0
BEL,2.0,33,0.95
BEL,3.0,33,1.0
FRA,1.0,33,1.0
FRA,2.0,33,0.85
